product_number,name,description,price,category_name,category_id,parent_category_id,variant,manufacturer,tag
P0002513,Product 2513,Description of Product 2513,167.28,Furniture,1004,1004,Color:Brown;Size:S;Material:Wood,Samsung,Home;Utensils
P0002514,Product 2514,Description of Product 2514,855.01,Furniture,1004,1005,Color:Blue;Size:L;Material:Wood,Samsung,Kitchen;Electronics
P0002515,Product 2515,Description of Product 2515,637.49,Home Appliances,1002,1004,Color:Brown;Size:S;Voltage:110V,LG,Electronics;Smartphones
P0002516,Product 2516,Description of Product 2516,225.68,Books,1006,1002,Color:White;Size:S,Philips,Utensils;Smartphones
P0002517,Product 2517,Description of Product 2517,852.39,Kitchen,1003,1001,Color:Blue;Size:M;Material:Wood,Ikea,Kitchen;Utensils
P0002518,Product 2518,Description of Product 2518,853.85,Furniture,1004,1001,Color:Brown;Size:L;Material:Plastic,Panasonic,Gadgets;Home
P0002519,Product 2519,Description of Product 2519,823.84,Furniture,1004,1004,Color:Blue;Size:S;Material:Steel,Samsung,Home;Electronics
P0002520,Product 2520,Description of Product 2520,929.63,Books,1006,1005,Color:Blue;Size:S,Samsung,Gadgets;Utensils
P0002521,Product 2521,Description of Product 2521,659.93,Home Appliances,1002,1001,Color:Blue;Size:S;Voltage:110V,Panasonic,Electronics;Home
P0002522,Product 2522,Description of Product 2522,752.98,Furniture,1004,1001,Color:Blue;Size:M;Material:Steel,Sony,Furniture;Kitchen
P0002523,Product 2523,Description of Product 2523,305.0,Furniture,1004,1004,Color:Black;Size:S;Material:Plastic,Sony,Kitchen;Home
P0002524,Product 2524,Description of Product 2524,296.78,Books,1006,1001,Color:Black;Size:M,Samsung,Furniture;Gadgets
P0002525,Product 2525,Description of Product 2525,926.21,Toys,1005,1005,Color:Brown;Size:S,Sony,Home;Utensils
P0002526,Product 2526,Description of Product 2526,231.7,Books,1006,,Color:Blue;Size:L,Panasonic,Gadgets;Electronics
P0002527,Product 2527,Description of Product 2527,420.82,Furniture,1004,,Color:Black;Size:S;Material:Plastic,Philips,Utensils;Gadgets
P0002528,Product 2528,Description of Product 2528,463.31,Books,1006,,Color:Black;Size:L,Ikea,Living Room;Electronics
P0002529,Product 2529,Description of Product 2529,135.38,Kitchen,1003,1004,Color:Red;Size:XL;Material:Wood,Sony,Home;Smartphones
P0002530,Product 2530,Description of Product 2530,136.24,Books,1006,1001,Color:Red;Size:XL,LG,Living Room;Kitchen
P0002531,Product 2531,Description of Product 2531,162.13,Home Appliances,1002,1004,Color:Brown;Size:M;Voltage:220V,Ikea,Electronics;Living Room
P0002532,Product 2532,Description of Product 2532,779.07,Electronics,1001,1003,Color:Black;Size:XL,Philips,Furniture;Utensils
P0002533,Product 2533,Description of Product 2533,292.19,Books,1006,1003,Color:Black;Size:S,Panasonic,Gadgets;Smartphones
P0002534,Product 2534,Description of Product 2534,875.25,Books,1006,1001,Color:White;Size:XL,Ikea,Smartphones;Living Room
P0002535,Product 2535,Description of Product 2535,681.67,Home Appliances,1002,1002,Color:Black;Size:XL;Voltage:220V,Panasonic,Home;Furniture
P0002536,Product 2536,Description of Product 2536,493.99,Furniture,1004,,Color:Black;Size:L;Material:Wood,Sony,Electronics;Gadgets
P0002537,Product 2537,Description of Product 2537,952.03,Electronics,1001,1003,Color:Red;Size:S,Panasonic,Utensils;Kitchen
P0002538,Product 2538,Description of Product 2538,420.06,Books,1006,,Color:Black;Size:L,Samsung,Utensils;Home
P0002539,Product 2539,Description of Product 2539,606.86,Kitchen,1003,1005,Color:Black;Size:XL;Material:Wood,Philips,Kitchen;Home
P0002540,Product 2540,Description of Product 2540,936.63,Electronics,1001,1005,Color:Black;Size:S,Sony,Electronics;Furniture
P0002541,Product 2541,Description of Product 2541,384.66,Electronics,1001,1005,Color:Black;Size:L,Samsung,Kitchen;Utensils
P0002542,Product 2542,Description of Product 2542,328.7,Kitchen,1003,1004,Color:Blue;Size:S;Material:Plastic,Ikea,Home;Utensils
P0002543,Product 2543,Description of Product 2543,762.73,Electronics,1001,1003,Color:Red;Size:S,Panasonic,Smartphones;Gadgets
P0002544,Product 2544,Description of Product 2544,934.17,Home Appliances,1002,1004,Color:White;Size:XL;Voltage:220V,Philips,Home;Living Room
P0002545,Product 2545,Description of Product 2545,710.27,Toys,1005,,Color:White;Size:L,Samsung,Home;Utensils
P0002546,Product 2546,Description of Product 2546,348.59,Books,1006,1004,Color:Brown;Size:M,Sony,Living Room;Electronics
P0002547,Product 2547,Description of Product 2547,259.56,Electronics,1001,1005,Color:White;Size:XL,Sony,Gadgets;Kitchen
P0002548,Product 2548,Description of Product 2548,495.7,Books,1006,1001,Color:White;Size:M,Ikea,Kitchen;Utensils
P0002549,Product 2549,Description of Product 2549,606.35,Furniture,1004,1004,Color:White;Size:L;Material:Steel,Philips,Kitchen;Utensils
P0002550,Product 2550,Description of Product 2550,359.02,Furniture,1004,1002,Color:Blue;Size:L;Material:Plastic,LG,Furniture;Home
P0002551,Product 2551,Description of Product 2551,169.99,Books,1006,1003,Color:White;Size:XL,Ikea,Kitchen;Gadgets
P0002552,Product 2552,Description of Product 2552,268.15,Kitchen,1003,1004,Color:White;Size:S;Material:Steel,Ikea,Utensils;Kitchen
P0002553,Product 2553,Description of Product 2553,913.55,Home Appliances,1002,1005,Color:Blue;Size:S;Voltage:220V,Philips,Kitchen;Living Room
P0002554,Product 2554,Description of Product 2554,311.34,Furniture,1004,1004,Color:Red;Size:XL;Material:Wood,Philips,Gadgets;Furniture
P0002555,Product 2555,Description of Product 2555,926.39,Home Appliances,1002,1004,Color:Brown;Size:M;Voltage:220V,Ikea,Home;Living Room
P0002556,Product 2556,Description of Product 2556,986.66,Kitchen,1003,1005,Color:Brown;Size:S;Material:Plastic,Samsung,Kitchen;Utensils
P0002557,Product 2557,Description of Product 2557,818.45,Electronics,1001,1004,Color:Black;Size:L,Philips,Electronics;Gadgets
P0002558,Product 2558,Description of Product 2558,509.75,Home Appliances,1002,1004,Color:Brown;Size:L;Voltage:110V,Samsung,Living Room;Home
P0002559,Product 2559,Description of Product 2559,906.41,Electronics,1001,1004,Color:White;Size:L,Sony,Kitchen;Home
P0002560,Product 2560,Description of Product 2560,639.75,Electronics,1001,1004,Color:Blue;Size:L,Panasonic,Utensils;Furniture
P0002561,Product 2561,Description of Product 2561,450.92,Home Appliances,1002,,Color:Blue;Size:L;Voltage:220V,Panasonic,Electronics;Utensils
P0002562,Product 2562,Description of Product 2562,976.54,Furniture,1004,1005,Color:Red;Size:L;Material:Plastic,LG,Electronics;Living Room
P0002563,Product 2563,Description of Product 2563,105.55,Books,1006,,Color:White;Size:S,Samsung,Kitchen;Gadgets
P0002564,Product 2564,Description of Product 2564,242.33,Books,1006,,Color:Brown;Size:M,Sony,Furniture;Gadgets
P0002565,Product 2565,Description of Product 2565,740.5,Books,1006,,Color:Black;Size:XL,Samsung,Furniture;Smartphones
P0002566,Product 2566,Description of Product 2566,647.93,Books,1006,1003,Color:White;Size:L,Philips,Living Room;Kitchen
P0002567,Product 2567,Description of Product 2567,683.76,Kitchen,1003,1003,Color:Blue;Size:M;Material:Steel,Samsung,Smartphones;Electronics
P0002568,Product 2568,Description of Product 2568,621.52,Home Appliances,1002,1001,Color:Red;Size:L;Voltage:220V,Sony,Utensils;Kitchen
P0002569,Product 2569,Description of Product 2569,218.12,Electronics,1001,1002,Color:Brown;Size:XL,Ikea,Smartphones;Home
P0002570,Product 2570,Description of Product 2570,896.39,Toys,1005,1005,Color:White;Size:XL,LG,Utensils;Furniture
P0002571,Product 2571,Description of Product 2571,71.08,Books,1006,1004,Color:White;Size:M,Ikea,Furniture;Home
P0002572,Product 2572,Description of Product 2572,234.76,Toys,1005,1001,Color:White;Size:M,Sony,Living Room;Smartphones
P0002573,Product 2573,Description of Product 2573,107.57,Electronics,1001,1004,Color:Blue;Size:S,Ikea,Utensils;Smartphones
P0002574,Product 2574,Description of Product 2574,612.16,Books,1006,1001,Color:Blue;Size:S,Ikea,Home;Gadgets
P0002575,Product 2575,Description of Product 2575,445.03,Home Appliances,1002,1002,Color:White;Size:S;Voltage:110V,Philips,Furniture;Smartphones
P0002576,Product 2576,Description of Product 2576,641.98,Kitchen,1003,,Color:Brown;Size:XL;Material:Steel,Sony,Home;Kitchen
P0002577,Product 2577,Description of Product 2577,394.32,Home Appliances,1002,1005,Color:White;Size:L;Voltage:220V,Philips,Gadgets;Living Room
P0002578,Product 2578,Description of Product 2578,411.07,Books,1006,1001,Color:Black;Size:S,LG,Kitchen;Home
P0002579,Product 2579,Description of Product 2579,445.07,Furniture,1004,1001,Color:Red;Size:XL;Material:Steel,Panasonic,Smartphones;Living Room
P0002580,Product 2580,Description of Product 2580,252.28,Home Appliances,1002,,Color:Red;Size:L;Voltage:110V,Panasonic,Electronics;Furniture
P0002581,Product 2581,Description of Product 2581,679.16,Home Appliances,1002,1001,Color:Black;Size:S;Voltage:220V,Panasonic,Home;Electronics
P0002582,Product 2582,Description of Product 2582,102.93,Home Appliances,1002,1004,Color:White;Size:M;Voltage:220V,Sony,Smartphones;Kitchen
P0002583,Product 2583,Description of Product 2583,596.79,Home Appliances,1002,,Color:Brown;Size:M;Voltage:220V,Philips,Smartphones;Kitchen
P0002584,Product 2584,Description of Product 2584,270.81,Toys,1005,1002,Color:Brown;Size:S,LG,Smartphones;Electronics
P0002585,Product 2585,Description of Product 2585,84.08,Toys,1005,,Color:Blue;Size:S,Sony,Utensils;Electronics
P0002586,Product 2586,Description of Product 2586,939.68,Toys,1005,1005,Color:Brown;Size:XL,Panasonic,Living Room;Electronics
P0002587,Product 2587,Description of Product 2587,863.85,Books,1006,1003,Color:Red;Size:M,Panasonic,Gadgets;Furniture
P0002588,Product 2588,Description of Product 2588,554.44,Electronics,1001,,Color:White;Size:M,Sony,Furniture;Gadgets
P0002589,Product 2589,Description of Product 2589,374.59,Toys,1005,1001,Color:Red;Size:M,Sony,Living Room;Electronics
P0002590,Product 2590,Description of Product 2590,295.93,Furniture,1004,,Color:Brown;Size:L;Material:Wood,Sony,Home;Smartphones
P0002591,Product 2591,Description of Product 2591,984.64,Home Appliances,1002,1003,Color:Brown;Size:XL;Voltage:220V,Panasonic,Smartphones;Electronics
P0002592,Product 2592,Description of Product 2592,48.21,Kitchen,1003,1004,Color:Red;Size:M;Material:Steel,Samsung,Smartphones;Living Room
P0002593,Product 2593,Description of Product 2593,784.9,Kitchen,1003,1001,Color:Black;Size:S;Material:Wood,LG,Utensils;Electronics
P0002594,Product 2594,Description of Product 2594,604.26,Books,1006,1001,Color:White;Size:L,Panasonic,Kitchen;Electronics
P0002595,Product 2595,Description of Product 2595,305.47,Home Appliances,1002,1002,Color:Blue;Size:XL;Voltage:110V,Ikea,Utensils;Home
P0002596,Product 2596,Description of Product 2596,438.62,Books,1006,1003,Color:Brown;Size:S,Panasonic,Furniture;Kitchen
P0002597,Product 2597,Description of Product 2597,395.88,Electronics,1001,1004,Color:Red;Size:S,Philips,Home;Furniture
P0002598,Product 2598,Description of Product 2598,93.36,Kitchen,1003,1001,Color:Brown;Size:L;Material:Wood,Sony,Utensils;Home
P0002599,Product 2599,Description of Product 2599,290.51,Kitchen,1003,1004,Color:White;Size:S;Material:Wood,Samsung,Furniture;Smartphones
P0002600,Product 2600,Description of Product 2600,615.01,Electronics,1001,1002,Color:Black;Size:S,Ikea,Home;Smartphones
P0002601,Product 2601,Description of Product 2601,116.05,Home Appliances,1002,1002,Color:Blue;Size:S;Voltage:220V,Sony,Home;Utensils
P0002602,Product 2602,Description of Product 2602,788.41,Toys,1005,1003,Color:White;Size:S,Samsung,Utensils;Furniture
P0002603,Product 2603,Description of Product 2603,238.16,Books,1006,1002,Color:Red;Size:M,Panasonic,Electronics;Gadgets
P0002604,Product 2604,Description of Product 2604,971.43,Electronics,1001,1003,Color:Black;Size:M,Philips,Furniture;Electronics
P0002605,Product 2605,Description of Product 2605,900.05,Furniture,1004,1001,Color:Brown;Size:S;Material:Steel,Philips,Furniture;Electronics
P0002606,Product 2606,Description of Product 2606,639.23,Toys,1005,1001,Color:Blue;Size:S,Samsung,Kitchen;Home
P0002607,Product 2607,Description of Product 2607,922.85,Furniture,1004,,Color:Red;Size:S;Material:Plastic,Philips,Smartphones;Living Room
P0002608,Product 2608,Description of Product 2608,342.09,Home Appliances,1002,1002,Color:Red;Size:M;Voltage:220V,Sony,Furniture;Electronics
P0002609,Product 2609,Description of Product 2609,883.79,Kitchen,1003,1004,Color:Black;Size:L;Material:Wood,Samsung,Living Room;Utensils
P0002610,Product 2610,Description of Product 2610,155.09,Kitchen,1003,1005,Color:Brown;Size:S;Material:Plastic,Ikea,Kitchen;Smartphones
P0002611,Product 2611,Description of Product 2611,237.94,Books,1006,1001,Color:Blue;Size:XL,Ikea,Furniture;Living Room
P0002612,Product 2612,Description of Product 2612,526.07,Toys,1005,1004,Color:Black;Size:XL,LG,Smartphones;Home
P0002613,Product 2613,Description of Product 2613,237.96,Toys,1005,1002,Color:White;Size:XL,Panasonic,Electronics;Living Room
P0002614,Product 2614,Description of Product 2614,277.44,Toys,1005,1003,Color:White;Size:XL,Sony,Utensils;Smartphones
P0002615,Product 2615,Description of Product 2615,314.61,Electronics,1001,1001,Color:Brown;Size:XL,Samsung,Home;Kitchen
P0002616,Product 2616,Description of Product 2616,842.23,Books,1006,1005,Color:Blue;Size:M,Philips,Utensils;Smartphones
P0002617,Product 2617,Description of Product 2617,361.12,Toys,1005,1004,Color:White;Size:XL,Samsung,Gadgets;Electronics
P0002618,Product 2618,Description of Product 2618,994.78,Kitchen,1003,1004,Color:Blue;Size:XL;Material:Plastic,Ikea,Electronics;Smartphones
P0002619,Product 2619,Description of Product 2619,549.86,Books,1006,1001,Color:Brown;Size:M,Ikea,Electronics;Gadgets
P0002620,Product 2620,Description of Product 2620,370.28,Home Appliances,1002,1003,Color:Blue;Size:XL;Voltage:220V,LG,Electronics;Gadgets
P0002621,Product 2621,Description of Product 2621,148.55,Books,1006,1003,Color:Blue;Size:L,LG,Gadgets;Home
P0002622,Product 2622,Description of Product 2622,886.93,Electronics,1001,1003,Color:Blue;Size:M,Philips,Kitchen;Utensils
P0002623,Product 2623,Description of Product 2623,249.62,Books,1006,1005,Color:White;Size:S,Philips,Smartphones;Electronics
P0002624,Product 2624,Description of Product 2624,529.51,Furniture,1004,1004,Color:Red;Size:XL;Material:Wood,Ikea,Furniture;Electronics
P0002625,Product 2625,Description of Product 2625,643.69,Home Appliances,1002,,Color:Black;Size:XL;Voltage:110V,Sony,Kitchen;Furniture
P0002626,Product 2626,Description of Product 2626,797.99,Furniture,1004,1002,Color:Black;Size:L;Material:Wood,Philips,Electronics;Living Room
P0002627,Product 2627,Description of Product 2627,895.65,Kitchen,1003,,Color:Blue;Size:XL;Material:Plastic,Samsung,Electronics;Smartphones
P0002628,Product 2628,Description of Product 2628,440.01,Kitchen,1003,1001,Color:Black;Size:M;Material:Plastic,Sony,Furniture;Utensils
P0002629,Product 2629,Description of Product 2629,763.9,Home Appliances,1002,1001,Color:Red;Size:M;Voltage:220V,Panasonic,Smartphones;Furniture
P0002630,Product 2630,Description of Product 2630,920.86,Electronics,1001,1003,Color:White;Size:L,Samsung,Smartphones;Utensils
P0002631,Product 2631,Description of Product 2631,203.95,Toys,1005,1002,Color:Brown;Size:S,LG,Furniture;Kitchen
P0002632,Product 2632,Description of Product 2632,583.43,Electronics,1001,1002,Color:White;Size:XL,Sony,Smartphones;Utensils
P0002633,Product 2633,Description of Product 2633,716.56,Kitchen,1003,1001,Color:Black;Size:XL;Material:Plastic,Panasonic,Gadgets;Utensils
P0002634,Product 2634,Description of Product 2634,379.68,Electronics,1001,1004,Color:Red;Size:M,LG,Living Room;Electronics
P0002635,Product 2635,Description of Product 2635,585.39,Toys,1005,1002,Color:Brown;Size:M,Philips,Electronics;Living Room
P0002636,Product 2636,Description of Product 2636,97.72,Home Appliances,1002,1005,Color:Brown;Size:L;Voltage:110V,Ikea,Electronics;Home
P0002637,Product 2637,Description of Product 2637,75.67,Toys,1005,1002,Color:Brown;Size:M,Samsung,Smartphones;Electronics
P0002638,Product 2638,Description of Product 2638,661.91,Kitchen,1003,1005,Color:Blue;Size:M;Material:Wood,LG,Smartphones;Utensils
P0002639,Product 2639,Description of Product 2639,210.38,Home Appliances,1002,1005,Color:Black;Size:M;Voltage:110V,Philips,Kitchen;Electronics
P0002640,Product 2640,Description of Product 2640,792.4,Furniture,1004,1003,Color:Red;Size:L;Material:Plastic,Sony,Electronics;Living Room
P0002641,Product 2641,Description of Product 2641,960.21,Electronics,1001,,Color:Black;Size:L,Panasonic,Home;Electronics
P0002642,Product 2642,Description of Product 2642,183.65,Kitchen,1003,1001,Color:Red;Size:L;Material:Plastic,Ikea,Home;Gadgets
P0002643,Product 2643,Description of Product 2643,982.67,Furniture,1004,1003,Color:Black;Size:M;Material:Plastic,Samsung,Furniture;Gadgets
P0002644,Product 2644,Description of Product 2644,467.59,Electronics,1001,1002,Color:Red;Size:S,Philips,Utensils;Home
P0002645,Product 2645,Description of Product 2645,627.27,Toys,1005,1004,Color:Red;Size:M,Ikea,Gadgets;Home
P0002646,Product 2646,Description of Product 2646,319.36,Kitchen,1003,,Color:Brown;Size:L;Material:Wood,Sony,Living Room;Home
P0002647,Product 2647,Description of Product 2647,876.74,Furniture,1004,1003,Color:White;Size:L;Material:Wood,Samsung,Kitchen;Smartphones
P0002648,Product 2648,Description of Product 2648,556.8,Books,1006,1001,Color:Blue;Size:L,Panasonic,Living Room;Smartphones
P0002649,Product 2649,Description of Product 2649,301.5,Books,1006,1002,Color:Red;Size:S,Philips,Living Room;Smartphones
P0002650,Product 2650,Description of Product 2650,556.41,Kitchen,1003,1005,Color:Red;Size:XL;Material:Steel,LG,Smartphones;Furniture
